text
"Coca-Cola Bedava 2 Litresini Vermiyor,""Coca-Cola 2.5 litre alıyoruz marketten kapakta bedava 2 litre kazandınız diyor. Promosyon ve kampanya tarihi geçmemiş olduğu halde marketlerden bedava çıkan kolayı alamıyoruz. Sözde market sahibi önceki kapakların parasını alamadığını Coca-Cola'dan alacaklı olduğunu, bu yüzden bedavaları vermediğini...Devamını oku"""
"Doğuş Spor Kulubü Memnuniyetsizliği!,""2 aydır bu salona kickboksa gidiyorum. Sayısız kere hocanın gelmemesi, dükkanın durduk yere kapalı olması. Üstüne ilk başladığımda parasını verdiğim eşofmanı hala alamadım (Sürekli günü güne sattı) Müessese sahibi N** T** ve S**** isimli şahıstan şikayetçiyim. Gereğinin yapılmasını arz ederim.Devamını oku"""
"Tredaş Elektrikler Günde 4 Kere Gidiyor,Bir mahalle düşünün her gün günde 4 kere elektrik gidiyor o mahallede hidirağa Mahallesi bu kadar sorumsuzluk olmaz havada kar yağmur olsa anlarım çıkmış birtane bayan yok şu saate kadar elektrik verilmiçek bilmem ne hep aynı mahalle yeter be kardeşim bilmiyorsanız bu işi. Bilenlere bırakın onlar ya...Devamını oku"
"Rossmann Vermiş Olduğum Siparişim Hala Kargoya Verilmedi,""12.05.2020 tarihinde 20331000217841 numaralı vermiş olduğum siparişim hala kargoya verilmedi. Bizler tüketici olarak söylenilen zamanı göz önünde bulundurarak alışveriş yapıyoruz ama ne yazık ki Rossmann büyük bir mağduriyet yaratıyor. Eğer kapasiteniz yetmiyorsa ona göre çözüm bulur, insanları mağd...Devamını oku"""
"Zwilling 2 Haftadır Kullandığım Bıçaklarım Pas Oldu!,""Ekim ayında aldığım fakat yurt dışında olduğum için ancak yerleştiğim ve kullanmaya başlayalı 2 hafta olan bıçak takımım paslandı. 5 bıçaklık bir setin 2 bıçağında çok yoğun pas var. Biri ekmek diğeri büyük boy bıçağın her tarafı pas, hatta bıçağın üstünde küçük demir parçacıkları görüyorum. Güvener...Devamını oku"""
"Meydan Av Malzemeleri Yedek Parça Desteği Vermiyor!,""Almış olduğum havalı tabancanın şarjörü bozuldu ve bununla ilgili ilk gittiğimde sipariş alacaklarını 1 ay sonra gelmemi söylediler, gittiğimde öyle bir konuşma olmadığını iddia ettiler tamam dedik ,2-3 haftada bir her müsait olduğumda uğradım hepsinde yok gelmedi yok şudur diyerek geçiştirdiler bu ...Devamını oku"""
"Boray Organizasyon İle Tur Baştan Sona Fiyasko İle Bitti,""13-14 Temmuz salda turu başından sonuna tam bir fiyasko ile bitti. Şükredeceğim bir şey var ki sağ salim evimize kavuştuk. Hayatımda görmüş göreceğim en kötü, en amatör bir tur demekle yetineceğim."
"Sürat Kargo Yetersiz Eleman Ve Teslimat Yapılmayan Bölge Fazlalığı,Her yaz çeşmede Sürat Kargo ile aynı sorunu yaşıyoruz. Bulunduğumuz bölgeye araç ile teslimat yapılmadığı için kendimiz kalkıp şubeye geliyoruz ve içerisi tam bir kaos. Sadece 1 kişi çalışıyor her şeye yetişmesi imkansız. An itibariyle 35 dakikadır kuyruktayım ve önümde 2 kişi var. İçerideki müşteri...Devamını oku"
"Progress Mekanik Mimarlık Mühendislik Sıcak Hava Jeneratörü!,""Bugass üretimi olan bx Gaz Yakıtlı Sıcak Hava cihazlarından (Tel. 0216 747 80 35) Ankara Bayisi olan progress Mekanik Mimarlık Mühendislik (Tel. 0312 474 40 48) nden 2 adet alınmıştır."
"Mobiliz Takip Sistemleri Tam Bir Fiyasko!,""Satış sonrası müşteri desteği sıfır, fazla fatura göndermekte bir numaralar. Faturanız geçtiğinde hemen kapatırlar bu kötü piyasada ödeme yapmazsanız cihazlarınız açılmayacaktır ve kapalı olduğu takdirde hizmet vermedikleri halde fatura çıkartmaya devam ederler."
"Eureko Sigorta DASK Sigorta Poliçesi Sorunu,""06.07.2015 yılında ev aldım ve DASK sigortası yaptırdım. Bu esnada nasıl olduysa sigortalı yer adresi benim aldığım evin adresinden farklı bir adres girilmiş, yani ben 5 yıldır aldığım evin haricinde farklı bir adrese DASK sigortası yaptırıyorum ve ücretini ödüyorum. Allah göstermesin Herhangi bir ş...Devamını oku"""
"Milli Eğitim Bakanlığı Dershane Ücreti!,Covid-19 Nedeni ile ara verilen Dershane virüs yüzünden gitmediğimiz ayın ücretini de ödememizi istiyor. Bize online eğitimden devam edildiğini söylüyorlar fakat online eğitimleri verimli geçmiyor. Ekran bozuluyor bazen ses gidiyor ve bizim adımız sadece katıldı olarak geçiyor. Ayrıca biz online eği...Devamını oku"
"D&P Parfüm Yüksek Fiyat!,""Sen doldurma parfümsün kendine gel zaten durumu olmayanların tercihisin bir de yaz geldi bu yaptığın hiç olmadı %50 zam hiç yakışmadı ki eski kalitende yok."
"Hepsijet 8 Gündür Ürün Teslim Edilmedi,""Herkesin şikayet ettiği gibi Zeytinburnu şubesi evdeyken evde bulunamadı numarası yapıyorsunuz. 8 günde bir kargo teslim edemediniz."
"Ziraat Bankası Temel İhtiyaç Kredisi Sorunu!,4 Mayıs 2020 tarihinde Ziraat Bankasına bireysel temel ihtiyaç kredisine başvurdum. Aradan 25 gün geçmesine rağmen başvuru sonucum hâlâ değerlendiriliyor. Çevremdeki şahıslar benden sonra başvurmalarına rağmen kredisi onaylandı ve parayı kullandılar. Ben hâlâ cevap bekliyorum. Kimseden zorla para is...Devamını oku"
"Bike and Outdoor 20 Gündur Gelmeyen Ürünler,""Kargo paketlenmesi verilmesi şeffaf bilgi adına hiçbir şey yok diğer siteler varken böyle sitelerden alışveriş riskli 20 gündür ürün bekliyorum ben bir hata yaptım."
"Atv Davul Sesi Rahatsız Ediyor,Ya Allah rızası için Nihat Hoca bir şeyler anlatırken o arkadaki davul sesini kesin bu kadar sinir bozucu bir şey olamaz dinlemek istemiyorum ya o ses gelince tam konsantre olacağım sinir krizi geçiriyorum nasıl bu kadar saçma bir şey yaparsınız.Devamını oku"
"Allianz Sigorta Para Ödememek İçin Herşeyi Yapıyor,""Araç kiralama işi yapmaktayım. Aracım kaza yaptı ve perte çıktı kullanan bayan da alkol falan herhangi bir sıkıntı yok. Olay yerinde jandarmanın tutanağı falan hepsi mevcut. Kendi telefonunda sıkıntı olduğu için askerde ki oğlunun telefonunu kullanmakta, sırf bu yüzden aracımın ücretini ödemiyor. El...Devamını oku"""
"Kargo Ve Gecikme Sorunu,Sipariş ettiğim kargo takipten her baktığımda hazırlık aşamasında diye söylüyor ama telefonuma ne bir mesaj (kargoya verildi diye) ne de bir haber var. Öncesinde tekrardan sipariş vermiştim ama dediğim gibi telefonuma mesaj gelmedi kargoya verildi diye. Ödeme yapıldı online ama kargo yok.Devamını oku"
"Borev Ürün Asla Temizlemiyor,İçinden çıkan ürün karbonat gibi bir şey. İade etmek için aradım ve kesinlikle iade almayacaklarını söylediler. 5. Kez aramama kadar beni oyalayıp cayma süresini geçirdiler. Sonra da gidin istediğiniz yere şikayet edin deyip iade almadılar. Ürün asla temizlemiyor. Hiçbir işe yaramıyor.Devamını oku"
"D&R'dan Sipariş Bilgisini Alamıyorum!,W121504744 numaralı ve W126469125 numaralı siparişlerimin durumu hakkında bilgi almak istiyorum. Müşteri hizmetlerine ulaşamıyorum. W126469125 numaralı siparişim 26 Mart'ta verildi. W121504744 numaralı siparişim 1 Nisan'da verildi. Sipariş tedariki sağlanamayacaksa iptal edip alternatif bir yerden t...Devamını oku"
"QNB Finansbank Tarafından Mağdur Edildim,""Kredi başvuru işlemlerinden sonra mobil bankacılıktan kredim hazır butonuna baktığımda ekran resminde görüldüğü gibi Kredi onaylandı, gerekli belgeler diyor. Devam diyorum soru işaretleri ile anlaşılmayan bir sorun veriyor. 2 gündür uğraşıyorum bana düzgün cevap veren yok. Yazıklar olsun.Devamını oku"""
"Burger King Geç Gelen Servis Buz Gibi Yemek,""02.03.2020'de saat 21.27'de Z** K*** adına vermiş olduğumuz sipariş 23:00'da geldi (sipariş ıd no.:137) tam 1,5 saat sonra gelen bu siparişi biz kabul etmedik ve geri gönderdik işin kötü tarafı saat 22:00'dan sonra Burger King telefonlara bakmayıp robot operatör e yönlendiriyor ve hiçbir şekilde dön...Devamını oku"""
"Avast Para İadesi Yatırmadı,Avast'tan kullandığım Premium özelliğini para çekim gününde iptal etmeme ve iade istememe karşın 4 gündür para iadem yapılmadı. Normal şartlarda 30 gün içinde para iadesinin tamamen  yapılacağını iddia eden bir firma için bu sorumsuzluk tam bir fiyasko açıkçası. İlk başta iade talebime de mail 2 gün...Devamını oku"
"İgdaş Nisan Ayı Faturası Yüksekliği,500200742772 numaralı faturamızın tutarı 269 TL olarak gelmiş. Kış aylarında ödediğim fatura bile bu değilken nasıl böyle bir şey olabilir. Halka destek olacağınız bu günlerde fırsatçılık yaparak zararınızı bizlerden çıkartmaya çalışmayın. Gereğinin yapılmasını istiyorum.Devamını oku"
"Türk Telekom Taahhüt Ücreti Yüksekliği,2019 un 10. Ayında kullanıma başladığım interneti bugün kapatmak için taahhüt iptal fiyatı sorduğumda bana 1347 TL dendi. Şok geçirdim ve alacak arkadaşları bu konuda uyarmak istedim. Aylık 90 lira ödediğimiz internette nasıl böyle bir fiyat çıkıyor bu nasıl bir şey?Devamını oku"
"Macfit'te İletişim Sorunu Muhatap Bulamıyorum Telefonlar Açılmıyor,Yaklaşık 2 aydır telefonlarınıza ulaşamıyorum defalarca mail atmama rağmen tarafıma dönüş yapma nezaketinde bulunmadınız üyelik işlemleri için muhatap bulamıyorum 95324170733 numaralı telefondan iletişime geçerseniz sevinirim kurumsal firma anlayışı ile hiçbir alakanız yok ve ailemde olan tüm üyelik...Devamını oku"
"Casper Via S38 Tablet Sorunu!,Casper s 38 tablet aldım. Esenyurt gezgin bilgisayar'dan 675 lira karşılığında 3 gün sonra hiçbir darbe düşme olmaksızın koltukta kızımın elinden dizine geldi ve iç ekranı çatladı servisine gönderdik ve bize dönüşü 370 lira ücret çıkardılar durumu anlattığımız halde hiçbir şekilde bir şey yapamayız ...Devamını oku"
"Moment İstanbul Dışarıdan Bakınca Rezidans Sadece!,""Öncelikle sitede konkordato olduğunu belirtmek istiyorum. Ac yapıdan ev kiralayanların evlerine icra dairelerinden kıymet takdiri için sürekli birileri geliyor. Bunun dışında sitenin iskanı yok. İskan olmadığı için de sıcak su gibi bedeller daireler yansıtılıyor."
"Tonguç Akademi Kitap Arkasında Herhangi Bir Kod Yok!,""Aldığımda aktivasyon kodunu bilmiyordum fazla incelemedim kitabı ama arkadaşımdan öğrendim bu kod bilemediklerini çözümü var dedi"
"Buderus Kombi Su Akıtması,""Daha alalı bir ay olmadan içinden gece gece su akıyor, evi su basıyor. Vanadan suyun basıncını kıstılar. Bu seferde bulaşık makinesi ve çamaşır makinesi şu alırken sorun yaşıyorum vanayı az fazla açsam kombiden bildiğiniz kovalarca su akıyor ne yapacağımı şaşırdım. En son geldiklerinde su vanasını n...Devamını oku"""
"Artema S Fold Eviye Ve Banyo Bataryası Hatalı Ürün,N11 sitesinden Mersan Ticaret İzmir firmasından Artema markalı aldığım 2 adet batarya hatalı çıktı. Montaj esnasında ortaya çıktı ki iki bataryada su sızdırıyor. Yalnız birisi değil ikisi de. Aldığım yer hiçbir şekilde yardımcı olmadı ve değiştirmediler. Bırakın doğru dürüst cevap bile vermediler. N...Devamını oku"
"Saat & Saat Garantideki Üründen Tamir Ücreti Talep Ediyor,""20/12/2019 tarihinde teslim aldığım üründe kronograf düğmesindeki eğiklikten dolayı 17/01/2020 tarihinde garantiye (!) gönderdim. Ürünü aldıktan 3 hafta sonra ortaya çıkan sorunda servis benden saatin ücreti kadar tamirat masrafı talep etti. Saati internet üzerinden kampanyalı olarak satın aldım."
"Huawei Mediapad T3 Ekran Karardı,Huawe mediapad t3 7 inç tablet aldım 3 gün önce kızıma ve bugün kendi kendine ekran karardı çağrı merkezini aradım teknik servise yönlendiriyor. 3 günlük cihazı neden teknik servise götüreyim diyorum değişim istiyorum. Teknik servis karar verecek diyor. Yazıklar olsun 600 TL'lik cihaz 3 gün sonra sı...Devamını oku"
"Arena Bilgisayar Yeter Artık!,Kasım ayı içerisinde müşteri hizmetlerinin yönlendirmesi ile A101 den alma gafletine düştüğüm Kiwi marka ütüyü Arena Bilgisayar'a gönderdim önce tamir edilecek durumu olmayan imalat hatası olan ürünü tamir ettik diye kutusunu dahi açmadan gönderdiler müşteri hizmetlerinden ulaştığım kişi geri gönder...Devamını oku"
"Cihan Elektronik (Fix Smart) Kendi Hatanızı Telafi Edin!,Telefonumu garantiye gönderdim şu an garantide aramışlar ücret onayı bekliyor şarj giriş yeri ve arka kamera kenarlığında solma oldu gönderdim garantiye ücret dışı deniliyor bu nasıl saçmalık sizin sattığınız ürün şarj giriş yeri sağlam değilse ben ne yapabilirim mecbur şarja takacağım solmayı ben y...Devamını oku"
"Saga Güvenlik Garantide Servis İçin Ücret İstiyor!,İzmir merkezli Kale Alarm bayisi Saga Güvenlik'e 2018 Haziran Ayında iş yerimin alarm ve kamera sistemini kurulumunu yaptırdım. Bu süre zarfında iki kez arıza yaptı. İlk arızada problemsiz sorunu çözdüler. Ancak son arızada 10 gündür müdahale etmediler. Nedeni hukuksuz bir biçimde garantisi devam ed...Devamını oku"
"E-Devlet (Turkiye.gov.tr) Pandemi Yardımında Oyalıyor!,Aynı adresten yapılmış başka başvuru var diyerek oyalıyor. 1 haftadır uğraşıyorum ama hala başvuru yapamadım. 2 aydır işsiz ve gelirsizim bir yardım alamadım. Ama çevremde ne kadar ihtiyaç sahibi olmayan varsa hepsi aldı. Lütfen yetkililer bu duruma bir çare bulsun.Devamını oku"
"QNB Finansbank Kredi Kartı Üyelik Ücreti Kesintisi,Şahsıma ait CardFinans kredi kartıma 27 Mayıs 2020 tarihinde 129.000 TL. Lik Kart üyelik ücreti eklenmiştir. Tüketici kanunu 28 Mayıs 2014 31. Madde 3. Fıkra:kart çıkaran kuruluşlar tüketiciye yıllık üyelik aidatı ve benzeri idim altında ücret tahsil etmedikleri bir kredi kartı sunmak zorundadır. 48...Devamını oku"
"Eskişehir Yunus Emre Devlet Hastanesi Kardilyoljiye Polikliniği Sıra Sorunu,""Eskişehir Hava Hastanesi KBB, psikiyatri kardiyoloji poliklinik önünde kuyruk olduk. Saat 13 'te başlanacak numara vermeye dediler. Sabahtan şu an 13:15 Dr. geldi sekreterler yok, yaşlı kadınlar adamalar ayakta bekliyorlar. Yazık günah şikayetçiyim. Dr. geliyor sekreterleri bekliyor. Yazık günah ya.Devamını oku"""
"Karaca Züccaciye'de Kırık Parça Formu Sorunu!,""29.05.2020'de kargomu teslim aldığımda 2 adet hasarlı parça vardı. Bunun için kırık hasarlı parça formu doldurmaya çalıştım fakat form gönderilmedi. İletişim numarasından müşteri temsilcisiyle görüşemedim, sürekli formu doldurmaya yönelik bant kaydı vardı. Defalarca denedim fakat form gönderilmedi. ...Devamını oku"""
"Chicco'da  Bebe Şampuanı,""Bebeğim en çok banyo yapmayı severdi, bu şampuanı kullandığımdan beri sürekli huzursuzluk yarattı bizlere banyo esnasında. Bir banyo sonrasında da gözlerinin aşırı derecede kızarmış olduğunu fark ettim. Kendim deneyince gözlerim feci şekilde yandı. Kahretsin ki bebeğime bu urunu kullanıp canini yakm...Devamını oku"""
"Aras Kargo Geciken Ürün Temini,1 haziranda verdiğim sipariş hala transfer sürecinde müşteri temsilcisini aradığımda ekranda okuduğumdan başka bir bilgi verilmiyor. Bu yaşadığım ikinci vaka bir de çocuğa test kitabı almıştım haftaya sınavları tamamen mağdur oldum 10 gün oldu yoğunluğu anlarım ama 10 gündür transferde durur mu bir ...Devamını oku"
"Enderoğlu Eczanesi (Aydınevler) Maskeler Açık Paketlenmemiş Şekilde Veriliyor,Bugün gelen kod ile maskemi almaya gittim maskeler bu şekilde kendi poşetlerine koyup veriyorlar ne kadar sağlıklı neden dezanfekte olmuş şekilde tek tek pakette değil bu ne kadar sağlıklı bu şekilde devletmi veriyor yoksa eczanecimi ayarlıyor hiç sağlıklı değil. Bu duruma el atmalarını rica ediyoru...Devamını oku"
"Anadolu Jet'te  Bilet Açığa Alma,Temmuzda yapacağımız balayının iptali sonrası gidiş Pegasus dönüş Anadolu Jet olan (tk7529 uçuş numaralı) biletlerimizin açığa alınması için Pegasus hemen yardımcı oldu bir sene içinde yurt içi yurt dışı bilet alımında bu biletin ücretini düşeriz dediler. Anadolu Jet ise şubata kadar sadece farklı b...Devamını oku"
"Bellona Koltuk Takımı Çökme ve Kandırılma,Ben bundan 8 ay önce Bellona'dan vienza adlı koltuk takımı aldım zaten evlendikten sonra ben evde sadece 3 ay oturabildim hastamız olduğu için ailemin yanında kaldım kış boyu doğalgaz faturalarımda kanıtlarım arıza kaydı açtırdık bundan bir hafta önce ve bugün geldiler kaba bi dille bunlar aldığınız...Devamını oku"
"Topan Hukuk Bürosu İcra Tehditi,""2007 yılında icradan ödediğim kaçıncı hukuk bürosuna geçtiğini bilmediğim ve şu an Topan Hukuk Bürosu 'nda olan icra dosyamla ilgili tapon hukuk bürosu tehdit (hapis yatacaksınız, mallarınıza el koyulacak) şantaj ve korkutma ile ilgili her türlü hukuksuzluğu yapmaktadır. Eğer böyle bir yasal hakkın...Devamını oku"""
"Sütaş  Taze Kaşar!,Sütaş kaşar devamlı aldığım ve çocuğuma da yedirdiğim üründü. Fakat son tüketim tarihine daha vakit olmasına rağmen henüz paketini açmadığım halde bu şekilde bozulma olmuş. Geçtiğimiz hafta Onur Market'ten aldığım ürün. Bu şekilde ihmali Sütaş'a yakıştıramadım.Devamını oku"
"Fiat Punto Direksiyon Arızası!,2009 model Fiat Grande Punto aracımda ailem ile birlikte yolculuk yaparken aniden direksiyon kitlendi ve direksiyon arızası veriyor çok büyük kaza atlattık araştırmalarıma göre Fiat direksiyon arızası kronikmiş Fiat ı arayıp sorunumun çözülmesini istediğim halde 10 yaş ve 150 bin km şartı koşuyorlar...Devamını oku"
"Huawei P30 Lite 128 GB Duvar Kağıdı Yaptım Onu Bile Göstermiyor Kasıyor,""Güç düğmesine basıyorum tuş kilidini açmak için kaydırdığımda donup kalıyor sonra kendini kapatıyor, tekrar güç düğmesine basıyorum. Donmazsa öyle açabiliyorum kilidi. Mesela Duvar kağıdı yaptım kızımın resmini kilit ekranında bir gösteriyor bir göstermiyor."
"Philips TV Google Hesabıma Giremiyorum,2 senedir Philips marka Smart TV kullanıyorum. Son güncellemeden sonra internete bağlı olmasına ve Gmail ve şifremi doğru girmeme rağmen şifreniz yanlış uyarısı alıyorum ve Android özelliğini kullanamıyorum. Şu an normal bir TV den hiçbir farkı yok. Kendimi kandırılmış gibi hissediyorum. Bir daha Ph...Devamını oku"
"Fairy Bulaşık Tableti Temizlemiyor!,Uzun yıllardır hatta neredeyse Fairy çıktığından beri hem elde hem de makinede Fairy markasını kullanıyorum. Bu zamana kadar hiçbir sorun yaşamadım ancak geçtiğimiz ay A101 marketten kampanyalı aldığım Fairy paketine kadar. Normalde bulaşıkları sudan köpükler geçiririm yani temiz olur bulaşıklarım. ...Devamını oku"
"Emsan Mutfak Online Sipariş Sorunu,26 Mart'ta emsancom.tr'den tencere siparişi verdim. 30'unda kargoya verileceği bilgisini yazan bir onay maili aldım ancak ayın 2'si 3'ü derken ne gelen var ne giden. Siparişi üye olmadan verdiğim için siteye girip sipariş no. İle sorgulama yaptığımda sadece 30'unda kargoya verildiği yazıyordu ve kar...Devamını oku"
"Parex Tornado Sapı Bozuldu!,""Parex Tornado sapı bozuldu. Çok memnundum ama kısa sürede bozulması gerçekten üzücü."
"Adidas Sahte Ürünleri Satanları Engellemiyor,Adidas Türkiye'de markasına sahip çıkmıyor. Her yer her sektör sahte ürünlerle dolu. Özellikle ayakkabı ve erkek spor gittim mağazalarında... Düzce merkezde bulunduğum caddede bir çakma ayakkabıcı var Adidas  ürünlerde dolu ama çakma... Orijinal ürün satanların emeğini çalıyorlar. Adidas markana sah...Devamını oku"
"BNP Paribas Cardif Emeklilik İptal Sürecinin Uzaması,Sağlık sorunlarıma bağlı olarak işe devam edemediğim bu süreçte maddi olarak zorluktayım tabii ki kendi paramı almaktan daha haklı olamam sanırım bu sürecin bu kadar uzaması canımı çok sıkıyor. Bir an önce paramı almak istiyorum. Katkı payını yatırmayı unutunca dakika başı arayan firma bu süreçte ne...Devamını oku"
"Ebebek Baby Me Krem Tüp Ezildi,Baby Me Ebebek ürünü göğüs ucu kremi aldım. Ambalajını açtım kullanmak için tüpü sıkayım dedim ve içinin sadece hava olduğunu gördüm. İçindeki kreme ulaşana kadar tüp tamamen ezildi maalesef. Ambalajını kendim açmasam kullanılmış ürün gönderildi zannedersin.Devamını oku"
"Karaca Züccaciye'den Kusurlu Ürün Gönderimi,""Karaca 5li tencere setinden 3 adet alındı, fakat 2 sette birer parçada eğrilik mevcut yani mal ayıplı. Fakat müşteri hizmetlerini arayınca 5 parça ayıplı olmadıkça iade yapılmıyormuş. İndirim yapıp ayıplı mal satarak kendinizi bitiriyorsunuz. Ayrıca müşteri hizmetleri dediğiniz telefonun başına 1 ki...Devamını oku"""
"MACFit Şubeyle Ve Merkezle Direk İletişim Yolları Yok,Eşim bu sene iki ay Macfit Eskişehir şubesinde spora gitti. Ramazan ayında üyeliğini iptal etmek istediğini bildirmiş oradaki yetkili kişiler dondurmasını hiçbir ücret alınmayacağını bir ay sonra gelmezsen iptal edeceğini söylemiş. Eşim haziranda üyeliğini iptal etmesine rağmen temmuz ayında hesabın...Devamını oku"
"Gratis Ürünlerim Hala Ortada Yok,12. Mayısta online sipariş verdim 5 gündür hazırlanıyor. Görünüyor bir ürünün hazırlanıp kargoya verilmesi çok zor olmamalı diye düşünüyorum hayır Gratis bu ara tamamen kendini şaşırdı çalıştığı firma olan agt siparişleri geç göndermesi böyle giderse eğer alışverişi bırakacağız artık benimle birlikt...Devamını oku"
"Generali Sigorta Teklifi İçin Güncellemesi Bitmiyor,2019 yılında Generali Sigorta'dan konut sigortası ve DASK poliçesi satın aldım. Gerçekleşen hasar şirket tarafından karşılandı. Sigorta yenilemesi için 03.01.2020'de şirket görevlisi tarafından arandım ancak sadece DASK poliçesi için fiyat teklifi verdiler. Konut sigortası ile DASK poliçesini birlik...Devamını oku"
"British Esthetic Baştan Savma Yapılması Ve Morluklar Oluşması,15 Mayıs cuma 2020'de yüzün 3 bölgesine botoks yaptırdım. Dr... E** yaptı daha önce de burda botoks yaptırmıştım o zaman Dr... İ** yapmıştı. Dr... E** bey fazla aceleci ve biraz can acıtıcı yaptı biraz kızarıklık oldu ama önemsemedim. 30 Mayıs 2020 cuma günü kontrole gittim normalde krem kullanılır ...Devamını oku"
"Karaca Züccaciye Eksik Ürün Gönderimi,18 Mayıs 2020 de verdiğim sipariş içinde 150 TL'lik tavanın bir alana bir bedava kampanyası vardı. Sepetimdeki ürünler hep geç hem de eksik geldi. Hediye olan tava için karacaya ulaşmak istediğimde defalarca aramama rağmen sadece bir kez müşteri temsilcisine ulaşabildim. Şikayetimi dile getirince ba...Devamını oku"
"T. C. Medipol Hastanesi Muhasebedeki Adamın Tavrı,2 Aralık 2019 günü saat 12:40'da kadın doğum doktoruna randevum vardı 11 haftalık geberdim doktorum bebeğin kalp atışlarının durduğunu hemen alınması gerektiğini aşağıya medical muhasebeye gitmemi söyledi. Ağlayarak indim çok üzgünüm şok oldum ilk gebeliğim çok güzel geçmişti böyle durumla karşılaşm...Devamını oku"
"Ankara Sigorta Tam Bir Fiyasko!,""14--884 numaralı dosyayı 28.01.2020' de dosya açıldı aracın parçalarını sigorta yolladı aracın onarımını tamamladım dosyaya gelen eksper onarım resmi olmadan fatura olmadan dosya kapatıyor Ankara sigortayı arıyorum bana onarım resmi yok IBAN 'ı yok diyor, şaka gibi birbirlerinden haberleri yok tam b...Devamını oku"""
"Hepsiburada Müşteriye İlgi Sıfır,""4 Mayıs'ta aldığım dolap 22 Mayıs'ta teslim edilecek görünüyordu fakat kargo hala gelmedi. 3 kez aradığım halde ilgi sıfır. Ürünü teslim aldıktan sonra iade edebilirmişim, gelmedi, gelmiyor. Kargo firması da Horoz Lojistik. Asla ulaşılamıyor, bir daha asla ne Hepsiburada'yı ne de Horoz Lojistik'i te...Devamını oku"""
"Vestel Bağlantı Sorunu!,Televizyonu aldıktan 2 yıl geçmeden uygulamalara bağlanamıyorum. Müşteri hizmetlerini aradığımda da ücretli bakılacağını söylüyorlar. Bundan anladığım turk malı almayacaksın. Kim milliyetçilik yapsa o en çok milleti yanıltıyor! Vestel'de bunlardan biri.Devamını oku"
"Philips Yetkili Servisinin Hizmeti Kötü!,""Garantisi devam eden eden elektrik süpürgesinin kablosunun prize takılan kısmı bozulmuş ve bunun tüketici hatasını söyleyerek onarımını yaptılar, karşılığında ücretini ödedim fakat bunun nasıl kullanıcı hatası olduğu halen kafamda soru işaretleri yaratıyor ve verilen hizmet ve onarımda kullanılan ma...Devamını oku"""
"Erikli Su Müşteriler Mağdur Ediliyor!,Pazar günü sabah hattınızdan su siparişi verdim pazartesi oldu gelmedi. Bu sabah arama gereği duydum. Kaydıma bakıldı ve artık Kayseri'nin Beyazşehir ilçesine su getirmeyeceklerini söylediler. Bende haliyle virüsten dolayı olduğunu düşünerek sordum ( ki fazlasıyla anlayış gösterirdim) ve virüs ile a...Devamını oku"
"Vivense 2,5 Aydır Kurulum Yapamadılar,Aralık ayının sonunda banyo Dolap takımı aldım tuvalete. Bir de üstüne para verip kurulum ekibi istedim. Satın alınan pakette 1 hafta içerisinde gelip ekibin kurulumu yapacağı yazıyordu. Şu ana kadar 3 ekip geldi sürekli yanlış ya da eksik malzeme var deyip tutanak tuttular ve yeniden o malzemenin ...Devamını oku"
"Dicle Elektrik Dağıtım TOKİ Maşuk Şanlıurfa Kesinti Sorunu,05.12.2019 gecesi ve 06.12.2019 sabahı elektriklerimiz kesikti ne akşam düzgün bir şekilde dinlebildik ne sabah işimize hazırlanıp çıkabildik. Bu şirkette bundan sorumlu olanları artık Allah’a havale ediyorum. Bunlar iki üç fatura ödeme geciktirdim diye hemen elektriği kesmeyi biliyorlar geciktirme ...Devamını oku"
"Halk Hayat ve Emeklilik Bes İptalinde Bekletiyor!,""Bireysel emeklilik iptali için talepte bulunmuştum, beni iki kişi arayıp formu göndereceklerini söyledi, onun yerine sistemden çıkmama videosunu ve mesajı yolladılar, kaç gündür beklemek zorunda değilim, neden zorluyor bu Halkbank? İlla da gidip şikayet mı edeyim, bunu mu istiyorsunuz?Devamını oku"""
"Familia Parfümlü Tuvalet Kağıdı,Familia parfümlü tuvalet kağıdı gerçekten insan sağlığıyla oynuyor mantar enfeksiyonu bulaştırıyor. İnsan sağlığıyla oynamak bu kadar kolay mı? O kadar para verip alıyoruz. Ömür boyu geçmeyecek bir enfeksiyona yol açıyorsunuz. Şirketin bana normal klasik tuvalet kağıdı yollamasını istiyorum. Maddi m...Devamını oku"
"BursaGaz Sayaç Temin Etmiyor,Bursa Gaz sayaç temin etmiyor alpis aden house sitesi donuyoruz kış geldi ne demek sayaç yok 444 hatlardan aramamıza rağmen bir sonuç alamıyoruz sayaç temini bu kadar zor mu oturduğunuz makamlarda ne iş yapıyorsunuz acaba şirket başvurularını yapmış hala Bursa Gaz'dan bir ses yok.Devamını oku"
"İETT - İstanbul Elektrik Tramvay Tünel Otobüsün Geç Gelmesi,45 dakikadır 1. Etap durağından otobüs bekliyorum (79k) mobil netten bakıyorum geliyor gözüküyor geçiyor gözüküyor ama gelen giden yok. Gelen otobüste full dolu oluyor. Zaten trafikte cabası. Lütfen rica ediyorum sefer sayıları arttırılsın. İnsanlar yeteri kadar işlerinde yoruluyorlar o kadar saat d...Devamını oku"
